comment_id,text,severity_id,target_id,has_pii,link_flagged,annotator,split,notes
dom_Iwonderoneth_45,"wonder one thing, died 21 widow loved latter 5 years, mean married since 14 15 years?",0,0,False,False,,train,
dom__36_2,ៗគិតតែជេរខាងប្រុស ទាំងដែរមិនដឹងរឿងច្បាស់លាស់ មនុស្សដែរសំលាប់មនុស្សខ្លួនស្រលាញ់ហើយ សម្លាប់ខ្លួនឯងទៀត មិនមែនមានបញ្ហាធម្មតាទេ,0,0,False,False,,train,
dom__37_2,ខឹងតែបែបជ្រុលដៃ,0,0,False,False,,train,
dom__38_2,មនុស្សសម័យនេះកាន់តែសាហាវ,0,0,False,False,,train,
dom_MjkkSI_39,Ďã Mäjïŝôkäk SI NHដូចរឿងអាញណាសវើយ,0,0,False,False,,train,
dom__40_3,អោយឡើងហៃសូ,0,0,False,False,,train,
dom__41_2,មានតែពាក្យថាសោកស្តាយចំពោះក្រុមគ្រួសារសាច់ញាតិទាំងសងខាង សូមប្អូនទាំង២បានទៅកាន់សុគតិភព,0,0,False,False,,eval,
dom_21_42,21ដំណាលញុម,0,0,False,False,,eval,
dom__43_2,ក្មេងៗ ណាស់ មិនគួរ គិត បែប សោះ ខុសត្រូវ និយាយ គ្នា បើពិបាក ខ្លាំង ចែក ផ្លូវ គ្នា សន្តិភាព ទៅ អាណិត ម្តាយ ឪពុក គ្រាំទ្រូង គ្រាំ ចិត្ត ពេល ឃើញ ទិដ្ឋភាព កូន បែប,0,0,False,False,,train,
dom__44_2,ភ្លើងប្រចណ្ជ័នឹងហើយបានស្លាប់តាមគ្នាចឹង,0,0,False,False,,train,
dom__45_2,ញុមឆ្ងល់មួយ គាត់ស្លាប់អាយុ21 ហើយមេម៉ាយកូន ហើយស្រឡាញ់អ្នកក្រោយបាន5ឆ្នាំ ចឹងមានន័យថាគាត់ការតាំងពី14 15 ឆ្នាំ?,0,0,False,False,,train,
dom_Manybeautiful_46,Many beautiful people jealous husbands.,0,0,False,False,,train,
dom_Theend_47,end,0,0,False,False,,train,
dom_Angryiswrong_48,"Angry wrong, angry lost.",0,0,False,False,,train,
dom_Menandwomen_49,"Men women, Ooy, fine, ' go bars drinking places",0,0,False,False,,train,
dom_Ifyouknowyo_50,"know, know... ' argue movie...",0,0,False,False,,train,
dom_Thislowlifeki_51,lowlife kills jumps away. ' man like cheap one anymore,0,0,False,False,,train,
dom_Andtellmewhi_52,tell mother Lekna,0,0,False,False,,train,
dom__53_3,ស្រឡាញ់ប៉ះសង្សារឆ្កួត ឈ្លោះគ្នាហើយ ប្រច័ណ្ឌគ្នា កាប់សម្លាប់គ្នា,0,0,False,False,,train,
dom_Inthisthere_54,", court, list Rach Anha, male lawyer, female lawyer, still ' summarize story dead.",0,0,False,False,,train,
dom_Husbandsneedt_55,Husbands need love happily,0,0,False,False,,eval,
dom__46_2,មនុស្សស្អាតច្រើនតែមានប្តីៗប្រច័ណ្ឌចឹង,0,0,False,False,,train,
dom__47_2,ចប់,0,0,False,False,,train,
dom__48_2,ខឹងខុសខឹងខាត,0,0,False,False,,train,
dom__49_2,ប្រុស នឹងស្រី បើចុងនៅអៅយសុខសប្បាយ ហាមចូលបា និងកន្លែងផឹក,0,0,False,False,,train,
dom__50_2,អ្នកដឹងបានដឹង...រឿងនឹង កុំវែកញែក...,0,0,False,False,,train,
dom__51_2,អាថោកនេះសំលាប់គេហើយលោតយករួចខ្លួន។កុំមានប្រុសដូចអាថោកទៀត,0,0,False,False,,train,
dom__52_2,ហើយយាយលក្ខណា ម៉ែមួយណាវិញ,0,0,False,False,,train,
dom__54_3,ក្នុងនេះ មានទាំង តុលាការ ក្រលាបញ្ជី រាជអញ្ញា មេធាវីខាងប្រុស មេធាវីខាងស្រី តែនៅតែសរុបរឿងមិនបាន ព្រោះពួកគាត់ស្លាប់ហើយ,0,0,False,False,,eval,
dom__55_2,ប្ដីប្រពន្ខត្រូវចេះស្រលាញ់គ្នាបានសុខស្សាន,0,0,False,False,,train,
dom_21_56,អាយុខាងស្រី21ហើយនៅមួយខាងប្រុសតាំងពីអាយុប៉ុន្មានទៅបងបើនៅ5ឆ្នាំហើយ,0,0,False,False,,train,
dom_YearofAmitabh_57,Year Amitabha Buddha,0,0,False,False,,eval,
dom_Thenewoneis_58,new one not necessarily better old one. things argue little bit back together.,0,0,False,False,,eval,
dom_Iftheresnos_59,"' no story, ' no killing, jealousy...",0,0,False,False,,train,
dom_Heisdeadstop_60,dead stop arguing R. .P,0,0,False,False,,train,
dom_Womenwhoactl_61,"Women act like lot choices dead. Women beauty, ' care men' heart. talking bout females",0,0,False,False,,eval,
dom_Houseonfire_62,"House fire, sun fire, ' not hot jealousy. Loving hard makes strong.",0,0,False,False,,eval,
dom_Bosshowolda_63,"Boss, old , grown ?",0,0,False,False,,eval,
dom_Themenloveto_64,men love much ' want work die. say women sleep sweat men' blood.,0,0,False,False,,train,
dom_Thereisnothin_65,nothing uglier humans.,0,0,False,False,,train,
dom_Nmmadi_57,Năm mô di đà phật,0,0,False,False,,train,
dom__58_2,អ្នកថ្មីមិនប្រាកដល្អជាងអ្នកចាស់ទេ។រឿងខ្លះឈ្លោះគ្នាបន្តិចបន្តួចត្រូវគ្នាវិញទៅ។,0,0,False,False,,train,
dom__59_2,បើអត់មានរឿងអីមិនមានការសម្លាប់ចឹងទេឬមួយរឿងប្រចណ្ឌ័ដល់ករហឺុម…,0,0,False,False,,train,
dom__60,គាត់ស្លាប់ទៅហើយឈប់វែកញែកគាត់ទៅសូមទៅអោយបានសុខចុះ,0,0,False,False,,eval,
dom__61_3,មនុស្សស្រីតែធ្វើខ្លួន ឱ្យមានជម្រើសច្រើន គឺស្លាប់អញ្ចឹងហើយ មនុស្សស្រីអាងតែសម្រស់ស្អាត មិនខ្វល់ពីចិត្តមនុស្សប្រុសទេ។ ខ្ញុំនិយាយមនុស្សស្រីមួយចំនួន,0,0,False,False,,train,
dom__62_2,ភ្លើងឆេះផ្ទះ ភ្លើងព្រះអាទិត្យ វាមិនក្តៅដូចភ្លើងប្រច័ណ្ឌទេ។ស្រលាញ់ខ្លាំងធ្វើអោយហួងហែងខ្លាំង ។,0,0,False,False,,train,
dom__63_2,មេតាំងពីរអាយុម៉ានទៅបានមានធំហើយ,0,0,False,False,,train,
dom__64_2,ខាងប្រុសស្រលាញ់ពេកអត់អោយធ្វើការដល់តែស្លាប់គេថាខាងស្រីដេកសុីញើកឈាមខាងប្រុស,0,0,False,False,,train,
dom__65_2,គ្នានអីអាក្រកជាងមនុស្សទេ,0,0,False,False,,train,
dom_Sohersidebee_66,side living man side since 16 years old 21,0,0,False,False,,train,
dom_Stayingtogethe_67,"Staying together 5 years, 21 years old means 16 widows old ?",0,0,False,False,,train,
dom_Died_68,Died,0,0,False,False,,train,
dom_Justawidow_69,widow,0,0,False,False,,eval,
dom_Thisissocrue_70,cruel,0,0,False,False,,train,
dom_Jmbeforeread_71,"Jm, reading comment, ' think discussing boyfriend* girl. open comme… See",0,0,False,False,,train,
dom__72_2,លះបង់ពេកខកចិត្តក៏ខ្លាំង,0,0,False,False,,train,
dom_Ifeelsorryfo_73,feel sorry kids,0,0,False,False,,train,
dom__74_2,អាណិតទឹកចិត្តម្ដាយពេលដែលកូនចាកចេញដែលគ្មានថ្ងៃត្រឡប់,0,0,False,False,,train,
dom__75_3,តែដល់កំណត់ចឹងហើយ,0,0,False,False,,train,
dom__66_2,អញ្ចឹងខាងស្រីគាត់រស់នៅជាមួយខាងប្រុសតាំងពីរគាត់អាយុ16ឆ្នាំមេសរាប់ដល់លូវទើប21ឆ្នាំ,0,0,False,False,,eval,
dom__67_2,នៅមួយគ្នា៥ឆ្នាំ អាយុ21 ឆ្នាំ មានន័យថាកូន16មេម៉ាយ ចុះការអាយុម៉ាន?,0,0,False,False,,train,
dom__68_2,ងាប់,0,0,False,False,,eval,
dom__69_2,មេម៉ាយសោះ,0,0,False,False,,train,
dom__70_2,សាហាវណាស់,0,0,False,False,,train,
dom_Jm_71,Jm ហើយ មុនមើលខមិនគិតស្មានថាគេវែកញែករឿងប្រុសសម្លា*ខាងស្រី បើកខមិនមកទៅឃើញអាពពួកវែកញែករឿងខាងស្រី ហើយជេរខាងស្រី ចុះបើវែកញែក វែកញែកឱ្យអានទៅមើលសមរម្យទៅថី ខមិនដល់កហើយ ហួសចិត្តម៉ង កើតមកជាស្រ្តីគឺត្រូវទទួលបែបហ្នឹង មែន បន្ទោសតែពីខាងស្រី យូរៗផ្នត់គំនិតមានតែបែបហ្នឹងឬ,0,0,False,False,,eval,
dom__73_3,អាណិតតែក្មេងទេ,0,0,False,False,,train,
dom_Cheatingonhim_76,"Cheating enough, catch time die",0,0,False,False,,train,
dom_Ilookatsome_78,"look people' comments, sins attached sin drives speak ill dead person. condol… See",0,0,False,False,,train,
dom_Stillyoungbea_79,Still young beautiful hi short life,0,0,False,False,,eval,
dom_Somegirlsare_80,"girls not strong enough make money parents. Think men alone, try earn money, ' … See",0,0,False,False,,train,
dom_Notdoinganyth_81,Not anything money rent condominium not normal,0,0,False,False,,eval,
dom_21_82,ស្រីអាយុ21មានកូន១ហើយក្លាយជាមេម៉ាយ តែមានទំនាក់ទំនងនិងឃាតករ៥ឆ្នាំហើយ ចឹងបានន័យថានាងមានគ្រួសារតាំងអាយុមុន16ឆ្នាំមកម្លេះ,0,0,False,False,,train,
dom_Stillangryand_83,Still angry ' money good deeds. Unbelievable.,0,0,False,False,,train,
dom__84_2,ឆ្ងល់ដល់ហើយគ្នាស្លាប់ហើយនៅវែកញែកម្លេះ.បាកពេកហៅខ្មោចមកសួរមកកុំវ៉ែកញែកពេក,0,0,False,False,,eval,
dom__76_2,ក្បត់គេវាគ្រាន់ តែគេតាមទាន់ប្រយ័ត្នងាប់,0,0,False,False,,eval,
dom__78_2,ខ្ញុំមើលខមិនមនុស្សមួយចំនួនគាត់មានបាបជាប់ខ្លួនចឹងហើយបាបនោះជំរុញអោយគាត់និយាយអាក្រក់ពីមនុស្សដែលគ្នាស្លាប់ទៅហើយ។ ខ្ញុំសូមចូលរួមសោកស្តាយចំពោះគ្រួសារជនរងគ្រោះនិងអ្នកនិយាយអាក្រក់ពីជនរងគ្រោះ!,0,0,False,False,,train,
dom__79_2,នៅក្មេងស្រស់ស្អាតហាយសូ អាយុខ្លី,0,0,False,False,,train,
dom__80_3,ស្រីៗមួយចំអត់មានភាពរឹងមាំជាខ្លួនឯងខំរកលុយឲ្យម្ដាយឪពុក។គិតតែពីររឿងប្រុសនៅម្នាក់ឯងខំរកលុយទៅគេមិនឲ្យធ្វើការអត់ធ្វើ មានលុយជារបស់ខ្លួនឯងចាយលុយរបស់ខ្លួនឯងបានវាប្រសើរកុំឱ្យគេដៀលអត់អាណិតម្ដាយឪពុក ។,0,0,False,False,,eval,
dom__81,មិនធ្វើការអីគាត់មានលុយលុយជួលខុនដូពិតជាមិនធម្មតា,0,0,False,False,,eval,
dom__83_3,នៅដល់ខឹងដូរហើយអត់លុយធ្វើបុណ្យទៀតមិនគួរជឿសោះ,0,0,False,False,,eval,
dom_Pleasedontme_86,Please ' meet,0,0,False,False,,train,
dom_Ohmygodohm_87,"Oh god, oh god",0,0,False,False,,train,
dom__88_3,គួរអោយខ្លាច,0,0,False,False,,train,
dom__89_2,បើខ្ញុំជាម្តាយប្រហែលជាមិនអាចឈរអោយសំភាស៍ចឹងបានទេ,0,0,False,False,,train,
dom_Veryniceshou_90,"nice, not unfortunate",0,0,False,False,,eval,
dom_Whataboutthis_91,"condominium, husband asked stay , ? said no work.",0,0,False,False,,train,
dom_S_92,បែបជ្រុលដៃហើយ anyway,0,0,False,False,,train,
dom_252_93,"ប្រុស25 - ស្រី21 = 4 ចិនសែថា 3, 6, 9 (សា ឡាក់ កៅ)… See",0,0,False,False,,train,
dom_Stillyoungdo_94,"Still young, ' try earn money help parents, think hard, earn money help parents, much money left",0,0,False,False,,train,
dom_MostofKhmerm_95,Khmer men nowadays like,0,0,False,False,,train,
dom__86_3,សុំកុំឲ្យជួប,0,0,False,False,,train,
dom__87_2,មនុស្សអើយៗ,0,0,False,False,,train,
dom__90_2,ស្អាតណាស់ មិនគួរអភ័ព្វចឹងទេ,0,0,False,False,,train,
dom__91_2,ចុះខុនដូហ្នឹងប្ដីគេអ្នកឱ្យនៅតើទៅពាក់ព័ន្ធអីជាមួយគ្នាគ្នាស្លាប់ហើយហ្នឹងអត់ឮគេនិយាយថាអត់ឱ្យធ្វើការអីទេមែន,0,0,False,False,,train,
dom__92_2,បែបជ្រុលដៃហើយ យ៉ាងណឆក៏មិនត្រូវធ្វើចឹងដែរ,0,0,False,False,,train,
dom__94_2,នៅក្មេងណាស់អត់ខំរកលុយជួយម៉ែឪទេ គិតតែហៃសូរ បើរកលុយជួយម៉ែឪដឹងសល់លុយប៉ុណ្ណារទេ,0,0,False,False,,train,
dom__95_2,ប្រុសខ្មែរឥលូវភាគច្រើនគឺបែបនេះ,0,0,False,False,,train,
dom_Theyaredeada_96,dead still criticize age,0,0,False,False,,train,
dom_Cheapone_97,Cheap one,0,0,False,False,,eval,
dom_Evenghostsare_98,"Even ghosts dead still gossiping , oh human, read comment get stuck",0,0,False,False,,train,
dom_Haisoholein_99,Hai hole one,0,0,False,False,,train,
dom__100_2,អាណិតកូនគាត់ មិនដឹងគ្នាឈឺចាប់យ៉ាងណាទេ,0,0,False,False,,train,
dom_Agreeifmomi_101,"Agree, mom not yet living well, try hard, tired.",0,0,False,False,,train,
dom_21_102,ស្រីអាយុ21 តែទាក់ទងគ្នា5ឆ្នំាហើយ មុនទាក់ទងគ្នាធ្លាប់មានកូន1ទៀត យ៉ាងណាក៏ចូលរួមរំលែកទុក្ខផង,0,0,False,False,,train,
dom_21yearsoldI_103,"21 years old, child widow, age Manhov meet next person, ' cruel.",0,0,False,False,,train,
dom_Thegirlis21_104,girl 21 years old stays guy 5 years. girl age get married husb… See,0,0,False,False,,train,
dom__105,មានប្ដីមានកូន.ពីអាយុ.ប៉ុន្មាន.បើទើប21. .?,0,0,False,False,,train,
dom__96_3,អាគ្នាស្លាប់ទៅហើយក៏នៅតែខមិនរិះគុនគ្នារឿងអាយុនឹងទៀត,0,0,False,False,,train,
dom__97_3,អាថោក,0,0,False,False,,train,
dom__98_3,សូម្បីតែតែខ្មោចស្លាប់ហើយក៏នៅនិយាយដើមគ្នាដែលមនុស្សអើយមនុស្ស អានCommentហើយគាំង,0,0,False,False,,train,
dom__99_2,ហៃសូប្រហោងក្នុង,0,0,False,False,,eval,
dom__101,ឯកភាពបើម្ដាយមិនទាន់រស់ស្រួលផងប្រឹងហៃសូរមេស,0,0,False,False,,train,
dom_21_103,អាយុ21មានកូនជាស្រីមេមាយ ចឹងការទាំងអាយុម៉ាណហូវ ហើយមកជួបនាក់ក្រោយសាហាវចឹងទៀត,0,0,False,False,,eval,
dom_21_104,ខាងស្រីអាយុ 21 ឆ្នាំ នៅជាមួយខាងប្រុសរយៈពេល 5 ឆ្នាំ ចុះតើខាងស្រីរៀបការនៅអាយប៉ុន្មាន ជាមួយប្ដីមុន ប្រហែលជារៀបការអាយុ 14 ឆ្នាំហើយមើលទៅ,0,0,False,False,,eval,
dom_Ifwealreadyh_106,"already husband, act like husband, angry like , no husband permanent",0,0,False,False,,train,
dom_Motherfuckeri_107,"Motherfucker, enough, ' let go?",0,0,False,False,,train,
dom_Scareda_108,សា វិន Scared watching,0,0,False,False,,train,
dom_Achomseat_109,Achomseat,0,0,False,False,,train,
dom__110,សុំចូលបុណ្យផងបង,0,0,False,False,,train,
dom_Heissocuteh_111,cute hmm,0,0,False,False,,train,
dom_Praisethefact_112,"Praise fact people support men' feet, no matter reason, no reason kill lives. … See",0,0,False,False,,train,
dom_Theboysideis_113,"boy side 25, girl 21, young.",0,0,False,False,,train,
dom_TereyterOytame_114,Tereyter Oytameltvcool គាត់ធ្វើការkចឹងអាប្រុសវាប្រច័ណ្ឌ,0,0,False,False,,train,
dom__115,ឱ្យវាង**ទៅល្អជាងដូចអញ្ចឹង,0,0,False,False,,eval,
dom__106,បើយើងមានប្តីហើយ យើងធ្វើខ្លួនសាមាន្យជាអ្នកមានប្តីទៅ បើគាត់ហៃសូរចឹងប្តីណាមិនប្រចាំ,0,0,False,False,,train,
dom__107,អាចង្រៃបើអស់ចិត្តហើយមិចមិនដោះលែងគេទៅ,0,0,False,False,,train,
dom__108,មើលហើយខ្លាចហា,0,0,False,False,,train,
dom__109,អាចោម្សៀត,0,0,False,False,,train,
dom__0_8,និយាយតែខ្មែរៗទៅមិនដឹងយេះៗស្អីទេសច្រមុះអត់មានផង,0,0,False,False,,train,
dom_2_1,ចុះម្ចាស់ហាងទី2 និងមិចមិនទាន់គិតលុយផងអោយចិនចេញ,0,0,False,False,,train,
dom__2_8,ចិនហៅម្ចាស់ហាងទី2ទៅផឹកហាងទី3ទៀត,0,0,False,False,,train,
dom__3_6,បានបទពិសោធន៍ដែរ,0,0,False,False,,train,
dom__4_7,ចិនល្បិចខ្លាំងណាស់ហើយសាហាវទៀតផង។,0,0,False,False,,train,
dom__5_6,ចិនសម្បូរលុយណាស់បាកមិះកញ្ញាឆ្ងាយណាស់ចិនសុទតែអ្នកមានសំណាងហើយបានចិនហៅចេញលុយ,0,0,False,False,,train,
dom_Chinaplaysthi_6,China plays one style speaks rusty feet.,0,0,False,False,,train,
dom_Pleasecorrect_7,Please correct word written use word location .,0,0,False,False,,train,
dom_HonestlyKhmer_8,Honestly Khmer not involve Chinese foreigners.,0,0,False,False,,train,
dom_SeeingChinese_9,"Seeing Chinese think Chinese money, ' much. Chinese find rice eat, ' eat like",0,0,False,False,,train,
dom_Becauseweare_10,"easy looked , know want dare .",0,0,False,False,,train,
dom_Kekehavemoney_11,"Keke money run away, still keke ' money",0,0,False,False,,train,
dom_TheChineseare_12,Chinese cunning,0,0,False,False,,train,
dom_MostoftheChi_13,"Chinese deceitful, not trick, not business across country country,",0,0,False,False,,train,
dom_IfIgoalone_14,"go alone, ' know die .",0,0,False,False,,train,
dom_Thosewholike_15,"like hang Chinese group, fun, drink, please careful. properties cars, moto",0,0,False,False,,eval,
dom__6_3,ចិនលេងមួយក្បាច់នេះបាស់ជើងច្រូង។,0,0,False,False,,train,
dom__7_6,សូមកែលំអពាក្យមួយ សណ្ឋិត គួរសរសេរ ស្ថិតនៅ រឺប្រើពាក្យទីតាំងនៅ,0,0,False,False,,train,
dom__8_3,និយាយមែនខ្មែរយើងមិនគួរយកខ្លួនទៅពាក់ព័ន្ធជាមួយពួកចិនឬបរទេសមួយចំនួនខ្លះនោះទេ។,0,0,False,False,,train,
dom__9_5,ឃើញចិនគិតថាចិនមានលុយកុំជ្រើមតាមគេចិនខ្លះរកតែបាយសុីមិនបានផង់ដូចនៅបន្ទុបើក្បែហាងញុមចិនដេកសុីស្រីខ្មែររកលុយជញ្ចឹមសរសើមីអូនៗធ្វើកាយកលុយជញ្ចឹមប្រុសចិនដើម្បីអួតគេថាបានប្ដីចិន,0,0,False,False,,train,
dom__10_3,ព្រោះយើងងាយបានគេមើលគេដឹងចឹត្តហើយបានគេហ៊ាន,0,0,False,False,,train,
dom__11_5,កឺកឺមានលុយរត់អស់ហើយ នៅតែកឺកឺអត់លុយទេ,0,0,False,False,,train,
dom__12_5,ពួកចិនល្បិចច្រើន,0,0,False,False,,train,
dom__13_5,ជនជាតិចិនភាគច្រើនសុទ្ធតែល្បិចប្រសិនបើពួកគេមិនមានល្បិចបែបនេះមិនមែនពួកគេរកស៊ីឆ្លងប្រទេសមកដល់ស្រុកយើងបានទេសូមផ្ដាំទៅដល់បងៗម្ចាស់ហាងនិងអូនអូននារីទាំងអស់កុំទុកចិត្តជនជាតិចិនខ្លាំងពេក។មិនមែនជនជាតិចិនទាំងអស់មករកស៊ីស្រុកខ្មែរសុទ្ធតែមានលុយនោះទេ។,0,0,False,False,,train,
dom__14_5,បើទៅម្នាក់ឯងងាប់ទៀតមិនដឹង,0,0,False,False,,train,
dom__15_5,អ្នកដែលចូលចិត្តដើរលេងជាមួយក្រុមចិន សប្បាយផឹកសុីសូមមានការប្រុងប្រយត្ន័ផង មានទ្រព័សម្បត្តិដូចជាឡានម៉ូតូទូរសព័្ទល្អៗ អស់ទាំងរបស់ហើយអស់ទាំងក្លួនស្រួលមិនស្រួលអស់ទាំងជីវឹតទៀតក៍មើលមិនឃើញ នាងៗ ...,0,0,False,False,,train,
dom_SHITHTKak_16,H H Kak kok neighborhood,0,0,False,False,,eval,
dom_Socruelnever_17,"cruel, never heard , got cheated twice night . owner shop seems deceived, know ' n",0,0,False,False,,train,
dom_Yesyesyes_18,Yesៗៗyes yes,0,0,False,False,,train,
dom_Becauseofthe_19,"owner shop, want drink food, ' free, ' totally worth 200 dollars ...",0,0,False,False,,train,
dom_SostupidWher_20,"stupid. eat, money? Want drag grid take us get money? ' ha",0,0,False,False,,train,
dom_Kaabneighborho_21,Kaab neighborhood not defense neighborhood,0,0,False,False,,eval,
dom_Casserolebewar_22,Casserole beware neck.,0,0,False,False,,eval,
dom_Chinesetealug_23,Chinese tea luggage gate!,0,0,False,False,,train,
dom_JustlikeanAI_24,like AI story,0,0,False,False,,eval,
dom_Thesecondstor_25,second store whispering ' wrong China,0,0,False,False,,train,
dom__16_3,សណ្ឋិត សង្កាត់កាកៗ,0,0,False,False,,train,
dom__17_4,សាហាវណាស់មិនធ្លាប់លឺទេ ចាញ់បោកគេមួយយប់ពីរម្តង ។ តែចែម្ចាស់ហាងហ្នឹងដូចឆោតដែរ ដឹងថាវាមិនស្រួលហើយ ទៅដល់គ្នា4 5នាក់នៅឲ្យវាទៅបាត់ស្រួលទៀត។ សង្ស័យចង់ផឹកលុយចិនដែរទេដឹង ។,0,0,False,False,,eval,
dom__19_2,មកពីម្ចាស់ហាងនិងចង់ផឹកស៊ីរបស់គេ Free ដែរនិង បើដាច់ខាតអោយគិត២០០ ដុល្លារជាងនិង….បើអត់អោយហៅសន្តិសុខឃាត់ខ្លួនសិនទៅ ហើយអត់ទៅជាមួយគេ ទៅចប់ ហើយ ចង់ចំណេញដាច់ចំណង,0,0,False,False,,train,
dom__20_4,ល្ងង់ម៉េះ ស៊ីត្រង់ណាគឹតលុយកន្លែងហ្នឹង ចង់ឲ្យវាអូសក្រឡាយកយើងចាប់ចម្រឹតទៀត? បើគ្មានលុយហៅប៉ូលីសដាក់ខ្នោះ,0,0,False,False,,train,
dom__21_4,សង្កាត់កាកាបមិនមែនសង្កាត់ការពារទេ,0,0,False,False,,train,
dom__22_4,អ្នកកសែត ប្រយ័ត្នវាន់ក។,0,0,False,False,,eval,
dom__23_4,ជួញតែចិនច្រកវ៉ាលី !,0,0,False,False,,eval,
dom_AI_24,ដូចរឿង AI,0,0,False,False,,train,
dom__25_3,ហាងទី២ខ្សឹបខ្សៀវរឿងអីជាមួយចិន,0,0,False,False,,train,
dom_Chinesescamgr_26,Chinese scam group,0,0,False,False,,train,
dom_Sothismorning_27,morning grandma got see Lola morning,0,0,False,False,,train,
dom_Becauseyouwan_28,"want Chinese money like , pay back? ' shy, Chinese money ' kill . want Chin",0,0,False,False,,train,
dom_Forevernewkek_29,Forever new keke,0,0,False,False,,eval,
dom_Ifyoudontgo_30,"' go, ' come, come take money come drink ?",0,0,False,False,,train,
dom_Pleasewriteth_31,Please write correct letters 1. Staying not hot 2. second Kaab district not second Kaak district.,0,0,False,False,,train,
dom_Dontmesswith_32,"' mess Chinese, Chinese not good.",0,0,False,False,,train,
dom__33_3,សំខាន់អ្នកទារលុយចេះឈាលៗ,0,0,False,False,,eval,
dom_Chinaisnowdo_34,China waiting catch Scam online.,0,0,False,False,,train,
dom_Thesebastards_35,bastards come Cambodia cause many problems.,0,0,False,False,,train,
dom_scam_26,ក្រុមចិន scam,0,0,False,False,,train,
dom__27_2,ចឹងតើបានព្រឹកមិញយាយបុិនឹងឃើញឡូឡាទាំងព្រឹក,0,0,False,False,,train,
dom__28_3,មកពីហងចង់បានលុយចិនឲ្យចឹងចុះសងកេទៅកុំនិយាយខ្មាសកេល្អបានចិនមិនសម្លាបចោហងសិតតែមីចង់បានលុយចិនហើយខ្ចិលមិនខំរកសុីទេដើលក់នំយកលុយស្រួលៗមើលមាឌយប់ហើយមិនដេកដើរកស្អីយើងស្រីបើស្រីកេល្អយប់កេដេកបើកភ្នែករកសុីលកដូរដើរកសុីយប់ហើយកុំមាត់,0,0,False,False,,train,
dom__29_3,ថ្មី រហូត កឺកឺ,0,0,False,False,,train,
dom__30_2,ត្រពួកមិនទៅនៅមិនមកតើមកយកលុយគេឬក៏មកផឹកជាមួយគេ,0,0,False,False,,train,
dom__31_2,សរសេរអក្សរឲ្យត្រឹមត្រូវផង 1. ស្ថិតនៅមិនមែនសណ្ឋិតនៅ 2. សង្កាត់កាកាបទីពីរ មិនមែនសង្កាត់កាកៗទីពីរ។,0,0,False,False,,train,
dom__32_3,កុំចូលជាមួយចិនមិនល្អទេចិនខ្លះ,0,0,False,False,,train,
dom__34_3,ចិនឡូវធ្លាក់ខ្លួនហើយព្រោះគេចាំផ្ដើចាប់ Scam online ហើយ,0,0,False,False,,train,
dom__35_3,ពួកអាចិនអស់នេះ មកដល់ខ្មែរមកបង្កបញ្ហាច្រើនណាស់,0,0,False,False,,train,
dom_Inthisworldn_36,world nothing free,0,0,False,False,,train,
dom_ThatKhmergirl_37,Khmer girl look stupid,0,0,False,False,,train,
dom_Overlylegtric_38,Overly leg tricks pay .,0,0,False,False,,train,
dom_Chinacheateda_39,China cheated,0,0,False,False,,train,
dom_Thosewhocomme_40,comment brainless. trample Khmer people. problem happen family open b,0,0,False,False,,train,
dom_Shegonnabedr_41,gonna drunk,0,0,False,False,,train,
dom_Icantlivewi_42,"' live without China, ' better friends China.",0,0,False,False,,eval,
dom_Itsfromyour_43,' sister know ' not easy need tell karaoke owners careful. still owes us money,0,0,False,False,,train,
dom_Followeasyor_44,Follow easy not rest life,0,0,False,False,,eval,
dom_Dototheshop_45,shop owner still remain stupid.,0,0,False,False,,train,
dom__36_3,នៅក្នុងលោកនេះគ្មានរបស់អ្វីដែលហ្វ្រីទេ,0,0,False,False,,train,
dom__37_3,ស្រីខ្មែរនោះក៏មើលទៅឡប់,0,0,False,False,,eval,
dom__38_3,ល្បិចជើងលើស ទទួលផល។,0,0,False,False,,train,
dom__39_2,ចិនបោកវិញ,0,0,False,False,,eval,
dom__40_4,ពួកអាខំមិនហ្នឹងអត់ខួរតែហ្មង.ជាន់ពន្លិចតែខ្មែរគ្នាឯងទេ.ចាំធ្លាក់រឿងដល់អ្នកឯងឬក៏គ្រួសារអ្នកឯងដែលបើកកន្លែងរកស៊ីបែបហ្នឹង.បានដឹងស្ពឹកមុខ.គ្មានអ្នកណាចង់ជួបរឿងអញ្ចឹងទេ.ហើយក៏គ្មានអ្នកណាអាចមើលដឹងថាភ្ញៀវល្អឬក៏អាក្រក់ទេ.ប្រយ័ត្នធ្លាក់កម្មពៀរ.ពួកអ្នកសើចចំអអើយ.ទ្វារនរកកំពុងរងចាំ,0,0,False,False,,train,
dom__41_3,នាងនឹងស្រវ៉ឹងដែ,0,0,False,False,,train,
dom__42_2,អោយរាងបើគ្មានចិនរស់មិនកើតចឹងរាប់អានចិនតទៅទៀតទើបល្អ,0,0,False,False,,eval,
dom__43_3,មកពីចែឯងដែរហ្នឹងបើយើងដឹងថាវាមិនស្រួលហើយយើងត្រូវប្រាប់អ្នកម្ចាស់ខារ៉ាអូខេឲ្យប្រយ័ត្នផង។ព្រោះវានៅជំពាក់លុយយើង,0,0,False,False,,train,
dom__44_3,តាមស្រួលមិនស្រួលអស់ទាំងជិវិត,0,0,False,False,,train,
