comment_id,text,severity_id,target_id,has_pii,link_flagged,annotator,split,notes,post_text,parent_text,is_reply,created_time,source_page_id
dom__7,សុំផ្ដាំទៅបងៗប្រុសៗគ្នាយើងដែលមានសង្សាឬក៎ប្តីប្រពន្ធពេលឈ្លោះគ្នាសុំទប់កំហឹងរបស៎បងៗរៀងខ្លួនតែ1នារីក៎បានឬក៎ទៅបតជើងតូចរួចសុំមកនិយាយគ្នាម្តងទៀតវាអាចនិងបំបាត់កំហឹងម្តងបន្តិចៗទៅវិញក៎ថាបាន (បើរស្លាញ់នាង់សុំកុំធ្វើបាបគាត់អី មនុស្សស្រីព្រាបដូចជាម្តាយចឹង) សុំទោសបងៗបើសិនជាប្អូននិយាយខុសកន្លែងណាមួយ សុំប្រុងប្រយ័ត្នពាក្យសម្តីមុននិយាយពេលឈ្លោះគ្នាអាចនិងប៉ះព៉ាល់អារម្មណ៍បានណា ឬក៎អាចនិងមានអំពើរហឹង្សាក៎ថាបាន ដូចជាបងៗមួយគូរនេះចឹង,,,,,,,,,,False,,
dom__9,ចុះគាត់ការអាយុប៉ុន្មានទៅហើយគាត់មេម៉ាយទៀតទាក់ទងសង្សាគាត់៥ឆ្នាំហើយឥលូវទើបតែ២១,,,,,,,,,,False,,
dom__10,មើលខមមិនហើយបានដឹងថាមានមនុស្សអវិជ្ជមានជាច្រើនលើកគ្រួសារគេលើកតាំងពីការស់នៅរបស់គេលើកពីម្តាយឪពុកជីវភាពគេ ធ្វើចឹងធ្វីអី? ចឹងបានថាបរិបទការរស់នៅផ្នត់គំនិតសំខាន់ណាស់ គ្នាស្លាប់ទៅហើយនៅមកវែកញែក,,,,,,,,,,False,,
dom__11,នឹងហើយ មិនទាន់ការនៅមួយគ្នា មិនអត់ប្រដៅកូន,,,,,,,,,,False,,
dom__12,វិបត្តិសេដ្ឋកិច្ច ឈានដល់វិបត្តិផ្លូវចិត្ត,,,,,,,,,,False,,
dom__13,ទើបអាយុ២១ ទាក់ទងគ្នានិងសង្សារ៥ឆ្នាំ=តាំងអាយុ១៦ម្លេះ ចុះគាត់មានប្តីមានកូនតាំងអាយុប៉ុន្មានទៅ មើលទៅគាត់ហៃសូសម្រស់ក៏ស្អាតណាស់ ខាងប្រុសក៏មិនឲ្យធ្វើការដែរបញ្ជាក់ថាខាងប្រុសស្រលាញ់គាត់ខ្លាំងណាស់ តែព្រោះបញ្ហាប្រច័ណ្ឌមិនដឹងមានរឿងម៉េចខ្លះដល់ថ្នាក់ហ៊ានសម្លាប់ហើយស្លាប់តាម បើខាងប្រុសអស់ស្រលាញ់មិនមែនសម្លាប់ហើយហ៊ានស្លាប់តាមទេ,,,,,,,,,,False,,
dom__14,អាណិតគេដែរតែខ្ញុំនៅបន្ទប់ជួល អាណិតខ្លួនឯងវិញ,,,,,,,,,,False,,
dom__15,មកពីក្បត់គេ,,,,,,,,,,False,,
dom_Thisgirlispr_16,"This girl is pretty and kind, I used to carry her four or five times and should not have a short life, please share my condolences",,,,,,,,,,False,,
dom_Thefruitofme_17,"The fruit of merit. Because of the economy of money, even in life, I don't think about it. I'm angry once I think about it.",,,,,,,,,,False,,
dom_Beentogethers_18,Been together since 16 years to 21 years hmm,,,,,,,,,,False,,
dom_Theyhavebeen_19,They have been in love for 5 years. How old do you have a boyfriend? If you are 21 now?,,,,,,,,,,False,,
dom_Peoplesmindc_20,People's mind can't see,,,,,,,,,,False,,
dom_Nowadaysweas_21,"Nowadays, we as men must forbid our wives to have friends who should not respect men who can't take care of their wives, frien… See more",,,,,,,,,,False,,
dom_Kidsdontdese_22,Kids don't deserve to do something short like that,,,,,,,,,,False,,
dom_Lookatthecom_23,"Look at the comments to criticize the dead, be careful they will explain it to you. It's enough, the mouth of birds and pigeon… See more",,,,,,,,,,False,,
dom_Angryiswrong_24,"Angry is wrong, angry is bad, angry is lost",,,,,,,,,,False,,
dom_Thepasthasto_25,"The past has to be continued as lovers together, where this happened",,,,,,,,,,False,,
dom__16,ម្នាក់ស្រីនឹងស្អាតហើយស្លូតណាស់ញុមធ្លាប់ដឹកគាត់បួនប្រាំដងហើយមិនគួរណាអាយុខ្លីសោះ ចូលរួមរំលែកទុក្ខផង,,,,,,,,,,False,,
dom__17,ផលបុណ្យ។ព្រោះសេដ្ធកិច្ចលុយសូម្បីជីវិតមិនគិតដែរកំហឹង១ពេលគិតខ្លី,,,,,,,,,,False,,
dom__18,នៅជាមួយគ្នា តាំងពីរ16ឆ្នាំ ដល់21 ឆ្នាំ ហុឺម,,,,,,,,,,False,,
dom_5_19,ស្រលាញ់គ្នា5ឆ្នាំហើយចឹងខាងស្រីមានសង្សានិងតាំងពីអាយុម៉ានទៅបើទើប21និងឥលូវ,,,,,,,,,,False,,
dom__20,ចិត្តមនុស្សមេីលមិនឃេីញ,,,,,,,,,,False,,
dom__21,សាមៃនេះហេីយយេីងជាប្រុសត្រូវតែហាមប្រពន្ធកុំអោយមានមិត្តភក្តិដែលមិនគួរាប់មនុស្សប្រុសដែលឃេីញប្រពន្ធមិត្តនិងនាក់ដទៃមិនបានព្រោះសមៃនេះកាលួងលោមវាលឿនណាស់,,,,,,,,,,False,,
dom__22,ក្មេងៗ មិនសមណាទៅធ្វីអីខ្លីចឹងសោះ,,,,,,,,,,False,,
dom__23,មើលខមិនតាមរិះគន់អ្នកស្លាប់ប្រយ័ត្នពួកគាត់តាមបកស្រាយអោយដឹងទៅ ល្មមៗបានហើយមាត់ចាបមាត់ព្រាបទាំងឡាយ បញ្ហាជីវិតមានរៀងៗខ្លួនគេផុតទុក្ខហើយនៅ ជីវិតពូកែបញ្ចេញមតិអត់មានការគិតមួយចំនួនទេដែលមិនទាន់ដឹងខ្លួនថាវាយ៉ាង ម៉េចទៀត កុំសើចយំគេណាកម្មពាមានពិត,,,,,,,,,,False,,
dom__24,ខឹងខុស ខឹងខូច ខឹងខាត,,,,,,,,,,False,,
dom__25,កន្លងមកនៅមានបន្ត ជាសង្សានៅជាមួយគ្នា ដែលមានរឿងនេះកើតឡើង,,,,,,,,,,False,,
dom_Angwanttof_26,"Ang***want to f***but need to faint, not leave girlfriend to be repaired and use",,,,,,,,,,False,,
dom_Ifeelsorryfo_27,I feel sorry for both of them,,,,,,,,,,False,,
dom_Itsnotjealou_28,"It's not jealousy, brother. Now it's hard for me to accept. I really don't understand why January has come to this point.",,,,,,,,,,False,,
dom_Pleasesendyou_29,Please send your condolences.,,,,,,,,,,False,,
dom_Everyoneisgon_31,"Everyone is gone, everyone has the courage to criticize each other anymore.",,,,,,,,,,False,,
dom_Thecelebrityh_32,"The celebrity has broadcasted ,",,,,,,,,,,False,,
dom_Mayyoursoulr_33,May your soul rest in peace  Those who are good at debating are wondering about each other's death but still insulting each … See more,,,,,,,,,,False,,
dom_Youhavegonet_34,"You have gone to peace, don't argue anymore",,,,,,,,,,False,,
dom_Newsreporters_35,"News reporters please watch out for people. Hi, so loud.",,,,,,,,,,False,,
dom__26,អាង***ចង់ង***ៗតែវាទៅចាំបាច់សន្លប់គេ មិនទុកសង្សារឱ្យគេយកជួសជុលប្រើ,,,,,,,,,,False,,
dom_2_27,អាណិតទាំង2,,,,,,,,,,False,,
dom__28,មិនមែនភ្លើងប្រច័ណ្ឌទេបង ឡូវខ្ញុំពិបាកទទួលយកណាស់ខ្ញុំពិតជាអត់យល់ហេតុអ្វីបងមករាដើរដល់ចំណុចនេះ,,,,,,,,,,False,,
dom__29,សូមចូលរួមរំលែកទុក្ខផង,,,,,,,,,,False,,
dom__31,គ្នាទៅហើយម្នាក់ៗមានខួអត់មកគុយរិះគនគ្នាទៀត,,,,,,,,,,False,,
dom__32,"អ្នកល្បីបានផ្សាយ ,",,,,,,,,,,False,,
dom__33,សូមវិញ្ញណខន្ធប្អូនបានទៅកាន់សុគតិភព អ្នកពូកែវែកញែកឆ្ងល់រឿងគ្នាស្លាប់ទៅនៅដៀលគ្នាទៀត ប្អូនទៅរកគាត់បកស្រាយផង។,,,,,,,,,,False,,
dom__34,គ្នាបានទៅកាន់សុគិតិភពហើយ កុំទៅវែកញែកទៀតអី,,,,,,,,,,False,,
dom__35,អ្នកព័ត៌មានអើយជួយមើលមនុស្សផង។ហាយសូរណាស់,,,,,,,,,,False,,
dom_Everyonethinks_36,Everyone thinks of cursing men even though they don't know the exact thing. People kill their loved ones and kill themselves. … See more,,,,,,,,,,False,,
dom_Angrybutinan_37,Angry but in an extreme way,,,,,,,,,,False,,
dom_Peopletheseda_38,People these days are getting wilder,,,,,,,,,,False,,
dom_SINHDaMaj_39,SI NH Ďã Mäjïŝôkäk It's like my story,,,,,,,,,,False,,
dom_Letsgohighs_40,Let's go high so.,,,,,,,,,,False,,
dom_Onlyawordof_41,"Only a word of condolences to the families of both sides, may you both rest in peace",,,,,,,,,,False,,
dom_My21stbirthda_42,My 21st birthday.,,,,,,,,,,False,,
dom_Soyoungshoul_43,"So young, shouldn't think like this. It's wrong to talk to each other. If it's hard, let's part ways peacefully. Pity the pare… See more",,,,,,,,,,False,,
dom_Flameanddiet_44,Flame and die together.,,,,,,,,,,False,,
dom_Iwonderoneth_45,"I wonder one thing, he died at 21 and was a widow and loved the latter for 5 years, does that mean he was married since 14 and 15 years??",,,,,,,,,,False,,
dom__36,មួយៗគិតតែជេរខាងប្រុស ទាំងដែរមិនដឹងរឿងច្បាស់លាស់ មនុស្សដែរសំលាប់មនុស្សខ្លួនស្រលាញ់ហើយ សម្លាប់ខ្លួនឯងទៀត មិនមែនមានបញ្ហាធម្មតាទេ,,,,,,,,,,False,,
dom__37,ខឹងតែបែបជ្រុលដៃ,,,,,,,,,,False,,
dom__38,មនុស្សសម័យនេះកាន់តែសាហាវ,,,,,,,,,,False,,
dom_MjkkSI_39,Ďã Mäjïŝôkäk SI NHដូចរឿងអាញណាសវើយ,,,,,,,,,,False,,
dom__40,អោយឡេីងហៃសូ,,,,,,,,,,False,,
dom__41,មានតែពាក្យថាសោកស្តាយចំពោះក្រុមគ្រួសារសាច់ញាតិទាំងសងខាង សូមប្អូនទាំង២បានទៅកាន់សុគតិភព,,,,,,,,,,False,,
dom_21_42,21ដំណាលញុម,,,,,,,,,,False,,
dom__43,ក្មេងៗ​ណាស់​ មិនគួរ​គិត​បែប​នេះ​សោះ​ ខុសត្រូវ​និយាយ​គ្នា​ បេីពិបាក​ខ្លាំង​ចែក​ផ្លូវ​គ្នា​ដោយ​សន្តិភាព​ទៅ​ អាណិត​ម្តាយ​ឪពុក​គ្រាំទ្រូង​គ្រាំ​ចិត្ត​ ពេល​ឃើញ​ទិដ្ឋភាព​កូន​បែប​នេះ​,,,,,,,,,,False,,
dom__44,ភ្លេីងប្រចណ្ជ័នឹងហេីយបានស្លាប់តាមគ្នាចឹង,,,,,,,,,,False,,
dom__45,ញុមឆ្ងល់មួយ គាត់ស្លាប់អាយុ21 ហើយមេម៉ាយកូន ហើយស្រឡាញ់អ្នកក្រោយបាន5ឆ្នាំ ចឹងមានន័យថាគាត់ការតាំងពី14 15 ឆ្នាំ??,,,,,,,,,,False,,
dom_Manybeautiful_46,Many beautiful people have jealous husbands.,,,,,,,,,,False,,
dom_Theend_47,The end,,,,,,,,,,False,,
dom_Angryiswrong_48,"Angry is wrong, angry is lost.",,,,,,,,,,False,,
dom_Menandwomen_49,"Men and women, if you are in Ooy, you are fine, don't go to bars and drinking places",,,,,,,,,,False,,
dom_Ifyouknowyo_50,"If you know, you know.. Don't argue with this movie..",,,,,,,,,,False,,
dom_Thislowlifeki_51,This lowlife kills and jumps away. Don't have a man like a cheap one anymore,,,,,,,,,,False,,
dom_Andtellmewhi_52,And tell me which mother is Lekna,,,,,,,,,,False,,
dom__53,ស្រឡាញ់ប៉ះសង្សារឆ្កួត ឈ្លោះគ្នាហើយ ប្រច័ណ្ឌគ្នា កាប់សម្លាប់គ្នា,,,,,,,,,,False,,
dom_Inthisthere_54,"In this, there are both court, list of Rach Anha, male lawyer, female lawyer, but still can't summarize the story because they are dead.",,,,,,,,,,False,,
dom_Husbandsneedt_55,Husbands need to love each other happily,,,,,,,,,,False,,
dom__46,មនុស្សស្អាតច្រើនតែមានប្តីៗប្រច័ណ្ឌចឹង,,,,,,,,,,False,,
dom__47,ចប់,,,,,,,,,,False,,
dom__48,ខឹងខុសខឹងខាត,,,,,,,,,,False,,
dom__49,ប្រុស នឹងស្រី បើចុងនៅអៅយសុខសប្បាយ ហាមចូលបា និងកន្លែងផឹក,,,,,,,,,,False,,
dom__50,អ្នកដឹងបានដឹង..រឿងនឹង កុំវែកញែក..,,,,,,,,,,False,,
dom__51,អាថោកនេះសំលាប់គេហើយលោតយករួចខ្លួន។កុំមានប្រុសដូចអាថោកទៀត,,,,,,,,,,False,,
dom__52,ហើយយាយលក្ខណា ម៉ែមួយណាវិញ,,,,,,,,,,False,,
dom__54,ក្នុងនេះ មានទាំង តុលាការ ក្រលាបញ្ជី រាជអញ្ញា មេធាវីខាងប្រុស មេធាវីខាងស្រី តែនៅតែសរុបរឿងមិនបាន ព្រោះពួកគាត់ស្លាប់ហើយ,,,,,,,,,,False,,
dom__55,ប្ដីប្រពន្ខត្រូវចេះស្រលាញ់គ្នាបានសុខស្សាន,,,,,,,,,,False,,
dom_21_56,អាយុខាងស្រី21ហើយនៅមួយខាងប្រុសតាំងពីអាយុប៉ុន្មានទៅបងបើនៅ5ឆ្នាំហើយ,,,,,,,,,,False,,
dom_YearofAmitabh_57,Year of Amitabha Buddha,,,,,,,,,,False,,
dom_Thenewoneis_58,The new one is not necessarily better than the old one. Some things argue a little bit back together.,,,,,,,,,,False,,
dom_Iftheresnos_59,"If there's no story, there's no killing, or just jealousy...",,,,,,,,,,False,,
dom_Heisdeadstop_60,He is dead stop arguing with him R.I.P,,,,,,,,,,False,,
dom_Womenwhoactl_61,"Women who act like a lot of choices are dead. Women who only have beauty, don't care about men's heart. I'm talking bout some females",,,,,,,,,,False,,
dom_Houseonfire_62,"House on fire, sun on fire, it's not as hot as jealousy. Loving hard makes you strong.",,,,,,,,,,False,,
dom_Bosshowolda_63,"Boss, how old are you, you have grown up?",,,,,,,,,,False,,
dom_Themenloveto_64,The men love too much that they don't want to work until they die. They say that the women sleep and sweat the men's blood.,,,,,,,,,,False,,
dom_Thereisnothin_65,There is nothing uglier than humans.,,,,,,,,,,False,,
dom_Nmmadi_57,Năm mô a di đà phật,,,,,,,,,,False,,
dom__58,អ្នកថ្មីមិនប្រាកដល្អជាងអ្នកចាស់ទេ។រឿងខ្លះឈ្លោះគ្នាបន្តិចបន្តួចត្រូវគ្នាវិញទៅ។,,,,,,,,,,False,,
dom__59,បើអត់មានរឿងអីមិនមានការសម្លាប់ចឹងទេឬមួយរឿងប្រចណ្ឌ័ដល់ករហឺុម…,,,,,,,,,,False,,
dom__60,គាត់ស្លាប់ទៅហើយឈប់វែកញែកគាត់ទៅសូមទៅអោយបានសុខចុះ,,,,,,,,,,False,,
dom__61,មនុស្សស្រីតែធ្វើខ្លួន ឱ្យមានជម្រើសច្រើន គឺស្លាប់អញ្ចឹងហើយ មនុស្សស្រីអាងតែសម្រស់ស្អាត មិនខ្វល់ពីចិត្តមនុស្សប្រុសទេ។ ខ្ញុំនិយាយមនុស្សស្រីមួយចំនួន,,,,,,,,,,False,,
dom__62,ភ្លេីងឆេះផ្ទះ ភ្លេីងព្រះអាទិត្យ វាមិនក្តៅដូចភ្លេីងប្រច័ណ្ឌទេ។ស្រលាញ់ខ្លាំងធ្វេីអោយហួងហែងខ្លាំង ។,,,,,,,,,,False,,
dom__63,មេតាំងពីរអាយុម៉ានទៅបានមានធំហើយ,,,,,,,,,,False,,
dom__64,ខាងប្រុសស្រលាញ់ពេកអត់អោយធ្វើការដល់តែស្លាប់គេថាខាងស្រីដេកសុីញើកឈាមខាងប្រុស,,,,,,,,,,False,,
dom__65,គ្នានអីអាក្រកជាងមនុស្សទេ,,,,,,,,,,False,,
dom_Sohersidebee_66,So her side been living with the man side since she was 16 years old now she's 21,,,,,,,,,,False,,
dom_Stayingtogethe_67,"Staying together for 5 years, 21 years old means 16 widows  How old are you?",,,,,,,,,,False,,
dom_Died_68,Died,,,,,,,,,,False,,
dom_Justawidow_69,Just a widow,,,,,,,,,,False,,
dom_Thisissocrue_70,This is so cruel,,,,,,,,,,False,,
dom_Jmbeforeread_71,"Jm, before reading the comment, I don't think that they are discussing about the boyfriend* of the girl. If you open the comme… See more",,,,,,,,,,False,,
dom__72,លះបង់ពេកខកចិត្តក៏ខ្លាំង,,,,,,,,,,False,,
dom_Ifeelsorryfo_73,I feel sorry for the kids,,,,,,,,,,False,,
dom__74,អាណិតទឹកចិត្តម្ដាយពេលដែលកូនចាកចេញដែលគ្មានថ្ងៃត្រឡប់,,,,,,,,,,False,,
dom__75,តែដល់កំណត់ចឹងហើយ,,,,,,,,,,False,,
dom__66,អញ្ចឹងខាងស្រីគាត់រស់នៅជាមួយខាងប្រុសតាំងពីរគាត់អាយុ16ឆ្នាំមេសរាប់ដល់លូវទើប21ឆ្នាំ,,,,,,,,,,False,,
dom__67,នៅមួយគ្នា៥ឆ្នាំ អាយុ21 ឆ្នាំ មានន័យថាកូន16មេម៉ាយ  ចុះការអាយុម៉ាន?,,,,,,,,,,False,,
dom__68,ងាប់,,,,,,,,,,False,,
dom__69,មេម៉ាយសោះ,,,,,,,,,,False,,
dom__70,សាហាវណាស់,,,,,,,,,,False,,
dom_Jm_71,Jm ហេីយ​ មុនមេីលខមិនគិតស្មានថាគេវែកញែករឿងប្រុសសម្លា*ខាងស្រី​ បេីកខមិនមកទៅឃេីញអាពពួកវែកញែករឿងខាងស្រី ហេីយជេរខាងស្រី​ ចុះបេីវែកញែក​ វែកញែកឱ្យអានទៅមេីលសមរម្យទៅថី​ ខមិនដល់កហេីយ ហួសចិត្តម៉ង​ កេីតមកជាស្រ្តីគឺត្រូវទទួលបែបហ្នឹង​មែន​ បន្ទោសតែពីខាងស្រី យូរៗផ្នត់គំនិតមានតែបែបហ្នឹងឬ,,,,,,,,,,False,,
dom__73,អាណិតតែក្មេងទេ,,,,,,,,,,False,,
dom_Cheatingonhim_76,"Cheating on him is enough, but he will catch up on time or die",,,,,,,,,,False,,
dom_Ilookatsome_78,"I look at some people's comments, he has sins attached to him and that sin drives him to speak ill of a dead person. My condol… See more",,,,,,,,,,False,,
dom_Stillyoungbea_79,Still young beautiful hi so short life,,,,,,,,,,False,,
dom_Somegirlsare_80,"Some girls are not strong enough to make money for their parents. Think about men who are alone, try to earn money, they don't… See more",,,,,,,,,,False,,
dom_Notdoinganyth_81,Not doing anything he has money for rent condominium is not normal,,,,,,,,,,False,,
dom_21_82,ស្រីអាយុ21មានកូន១ហើយក្លាយជាមេម៉ាយ តែមានទំនាក់ទំនងនិងឃាតករ៥ឆ្នាំហើយ ចឹងបានន័យថានាងមានគ្រួសារតាំងអាយុមុន16ឆ្នាំមកម្លេះ,,,,,,,,,,False,,
dom_Stillangryand_83,Still angry and don't have money to do good deeds. Unbelievable.,,,,,,,,,,False,,
dom__84,ឆ្ងល់ដល់ហើយគ្នាស្លាប់ហើយនៅវែកញែកម្លេះ.បាកពេកហៅខ្មោចមកសួរមកកុំវ៉ែកញែកពេក,,,,,,,,,,False,,
dom_H_85,H,,,,,,,,,,False,,
dom__76,ក្បត់គេវាគ្រាន់ តែគេតាមទាន់ប្រយ័ត្នងាប់,,,,,,,,,,False,,
dom__78,ខ្ញុំមើលខមិនមនុស្សមួយចំនួនគាត់មានបាបជាប់ខ្លួនចឹងហើយបាបនោះជំរុញអោយគាត់និយាយអាក្រក់ពីមនុស្សដែលគ្នាស្លាប់ទៅហើយ។ ខ្ញុំសូមចូលរួមសោកស្តាយចំពោះគ្រួសារជនរងគ្រោះនិងអ្នកនិយាយអាក្រក់ពីជនរងគ្រោះ!,,,,,,,,,,False,,
dom__79,នៅក្មេងស្រស់ស្អាតហាយសូ អាយុខ្លី,,,,,,,,,,False,,
dom__80,ស្រីៗមួយចំអត់មានភាពរឹងមាំជាខ្លួនឯងខំរកលុយឲ្យម្ដាយឪពុក។គិតតែពីររឿងប្រុសនៅម្នាក់ឯងខំរកលុយទៅគេមិនឲ្យធ្វើការអត់ធ្វើ មានលុយជារបស់ខ្លួនឯងចាយលុយរបស់ខ្លួនឯងបានវាប្រសើរកុំឱ្យគេដៀលអត់អាណិតម្ដាយឪពុក ។,,,,,,,,,,False,,
dom__81,មិនធ្វេីការអីគាត់មានលុយលុយជួលខុនដូពិតជាមិនធម្មតា,,,,,,,,,,False,,
dom__83,នៅដល់ខឹងដូរហើយអត់លុយធ្វើបុណ្យទៀតមិនគួរជឿសោះ,,,,,,,,,,False,,
dom_Pleasedontme_86,Please don't meet,,,,,,,,,,False,,
dom_Ohmygodohm_87,"Oh my god, oh my god",,,,,,,,,,False,,
dom__88,គួរអោយខ្លាច,,,,,,,,,,False,,
dom__89,បើខ្ញុំជាម្តាយប្រហែលជាមិនអាចឈរអោយសំភាស៍ចឹងបានទេ,,,,,,,,,,False,,
dom_Veryniceshou_90,"Very nice, should not be so unfortunate",,,,,,,,,,False,,
dom_Whataboutthis_91,"What about this condominium, the husband asked you to stay in, what do you have to do with it? They said no to work.",,,,,,,,,,False,,
dom_S_92,បែបជ្រុលដៃហើយ Shouldn't do that anyway,,,,,,,,,,False,,
dom_252_93,"ប្រុស25 - ស្រី21 = 4 ចិនសែថា 3, 6, 9 (សា ឡាក់ កៅ)… See more",,,,,,,,,,False,,
dom_Stillyoungdo_94,"Still young, don't try to earn money to help parents, think only hard, if earn money to help their parents, how much money will be left",,,,,,,,,,False,,
dom_MostofKhmerm_95,Most of Khmer men nowadays are like this,,,,,,,,,,False,,
dom__86,សុំកុំឲ្យជួប,,,,,,,,,,False,,
dom__87,មនុស្សអើយៗ,,,,,,,,,,False,,
dom__90,ស្អាតណាស់ មិនគួរអភ័ព្វចឹងទេ,,,,,,,,,,False,,
dom__91,ចុះខុនដូហ្នឹងប្ដីគេអ្នកឱ្យនៅតើទៅពាក់ព័ន្ធអីជាមួយគ្នាគ្នាស្លាប់ហើយហ្នឹងអត់ឮគេនិយាយថាអត់ឱ្យធ្វើការអីទេមែន,,,,,,,,,,False,,
dom__92,បែបជ្រុលដៃហើយ យ៉ាងណឆក៏មិនត្រូវធ្វើចឹងដែរ,,,,,,,,,,False,,
dom__94,នៅក្មេងណាស់អត់ខំរកលុយជួយម៉ែឪទេ គិតតែហៃសូរ បើរកលុយជួយម៉ែឪដឹងសល់លុយប៉ុណ្ណារទេ,,,,,,,,,,False,,
dom__95,ប្រុសខ្មែរឥលូវភាគច្រើនគឺបែបនេះ,,,,,,,,,,False,,
dom_Theyaredeada_96,They are dead and still criticize each other about the age,,,,,,,,,,False,,
dom_Cheapone_97,Cheap one,,,,,,,,,,False,,
dom_Evenghostsare_98,"Even ghosts are dead and still gossiping about each other, oh human, read the comment and get stuck",,,,,,,,,,False,,
dom_Haisoholein_99,Hai so hole in one,,,,,,,,,,False,,
dom__100,អាណិតកូនគាត់ មិនដឹងគ្នាឈឺចាប់យ៉ាងណាទេ,,,,,,,,,,False,,
dom_Agreeifmomi_101,"Agree, if mom is not yet living well, try hard, so tired.",,,,,,,,,,False,,
dom_21_102,ស្រីអាយុ21 តែទាក់ទងគ្នា5ឆ្នំាហើយ មុនទាក់ទងគ្នាធ្លាប់មានកូន1ទៀត   យ៉ាងណាក៏ចូលរួមរំលែកទុក្ខផង,,,,,,,,,,False,,
dom_21yearsoldI_103,"21 years old, I have a child as a widow, so at the age of Manhov and meet the next person, it's so cruel.",,,,,,,,,,False,,
dom_Thegirlis21_104,The girl is 21 years old and stays with the guy for 5 years. What about the girl at what age did she get married with her husb… See more,,,,,,,,,,False,,
dom__105,មានប្ដីមានកូន.ពីអាយុ.ប៉ុន្មាន.បើទើប21.នឹង.?,,,,,,,,,,False,,
dom__96,អាគ្នាស្លាប់ទៅហើយក៏នៅតែខមិនរិះគុនគ្នារឿងអាយុនឹងទៀត,,,,,,,,,,False,,
dom__97,អាថោក,,,,,,,,,,False,,
dom__98,សូម្បីតែតែខ្មោចស្លាប់ហើយក៏នៅនិយាយដើមគ្នាដែលមនុស្សអើយមនុស្ស អានCommentហើយគាំង,,,,,,,,,,False,,
dom__99,ហៃសូប្រហោងក្នុង,,,,,,,,,,False,,
dom__101,ឯកភាពបើម្ដាយមិនទាន់រស់ស្រួលផងប្រឹងហៃសូរមេស,,,,,,,,,,False,,
dom_21_103,អាយុ21មានកូនជាស្រីមេមាយ ចឹងការទាំងអាយុម៉ាណហូវ ហើយមកជួបនាក់ក្រោយសាហាវចឹងទៀត,,,,,,,,,,False,,
dom_21_104,ខាងស្រីអាយុ 21 ឆ្នាំ នៅជាមួយខាងប្រុសរយៈពេល 5 ឆ្នាំ ចុះតើខាងស្រីរៀបការនៅអាយប៉ុន្មាន ជាមួយប្ដីមុន ប្រហែលជារៀបការអាយុ 14 ឆ្នាំហើយមើលទៅ,,,,,,,,,,False,,
dom_Ifwealreadyh_106,"If we already have a husband, we act like we have a husband, if he is angry like that, no husband is permanent",,,,,,,,,,False,,
dom_Motherfuckeri_107,"Motherfucker, if you had enough, why don't you let them go?",,,,,,,,,,False,,
dom_Scareda_108,សា វិន Scared after watching this,,,,,,,,,,False,,
dom_Achomseat_109,Achomseat,,,,,,,,,,False,,
dom__110,សុំចូលបុណ្យផងបង,,,,,,,,,,False,,
dom_Heissocuteh_111,He is so cute hmmm,,,,,,,,,,False,,
dom_Praisethefact_112,"Praise the fact that there are people who support men's feet, no matter what reason, there is no reason to kill their lives. O… See more",,,,,,,,,,False,,
dom_Theboysideis_113,"The boy side is 25, the girl is 21, so young.",,,,,,,,,,False,,
dom_TereyterOytame_114,Tereyter Oytameltvcool គាត់ធ្វើការkចឹងអាប្រុសវាប្រច័ណ្ឌ,,,,,,,,,,False,,
dom__115,ឱ្យវាង***ទៅល្អជាងដូចអញ្ចឹង,,,,,,,,,,False,,
dom__106,បើយើងមានប្តីហើយ យើងធ្វើខ្លួនសាមាន្យជាអ្នកមានប្តីទៅ បើគាត់ហៃសូរចឹងប្តីណាមិនប្រចាំ,,,,,,,,,,False,,
dom__107,អាចង្រៃបើអស់ចិត្តហើយមិចមិនដោះលែងគេទៅ,,,,,,,,,,False,,
dom__108,មើលហើយខ្លាចហា,,,,,,,,,,False,,
dom__109,អាចោម្សៀត,,,,,,,,,,False,,
dom__0,និយាយតែខ្មែរៗទៅមិនដឹងយេះៗស្អីទេសច្រមុះអត់មានផង,,,,,,,,,,False,,
dom_2_1,ចុះម្ចាស់ហាងទី2 និងមិចមិនទាន់គិតលុយផងអោយចិនចេញ,,,,,,,,,,False,,
dom__2,ចិនហៅម្ចាស់ហាងទី2ទៅផឹកហាងទី3ទៀត,,,,,,,,,,False,,
dom__3,បានបទពិសោធន៍ដែរ​,,,,,,,,,,False,,
dom__4,ចិនល្បិចខ្លាំងណាស់ហើយសាហាវទៀតផង។,,,,,,,,,,False,,
dom__5,ចិនសម្បូរលុយណាស់បាកមិះកញ្ញាឆ្ងាយណាស់ចិនសុទតែអ្នកមានសំណាងហើយបានចិនហៅចេញលុយ,,,,,,,,,,False,,
dom_Chinaplaysthi_6,China plays this one style that speaks the rusty feet.,,,,,,,,,,False,,
dom_Pleasecorrect_7,Please correct a word that should be written at or use the word location at.,,,,,,,,,,False,,
dom_HonestlyKhmer_8,Honestly Khmer we should not involve ourselves with Chinese or some foreigners.,,,,,,,,,,False,,
dom_SeeingChinese_9,"Seeing Chinese think that Chinese have money, don't be too much. Some Chinese can only find rice to eat, but can't eat like in",,,,,,,,,,False,,
dom_Becauseweare_10,"Because we are easy to be looked at, they know what they want and dare to do.",,,,,,,,,,False,,
dom_Kekehavemoney_11,"Keke have money and run away, still keke don't have money",,,,,,,,,,False,,
